loan_id,age,salary,district,amount,payments,duration,rating
500,63,10177,Karvina,30000,2500,12,A
3891,31,10787,Plzen,30000,1250,24,A
883,65,9675,Chomutov,30000,2500,12,A
2518,32,8930,Tachov,30000,625,48,A
4228,27,8507,Benesov,30000,625,48,C
2622,63,12541,Praha,30000,1250,24,A
3416,56,8427,Jindrichuv Hradec,30000,1250,24,A
389,34,9897,Brno,30000,625,48,C
3159,28,9425,Hradec Kralove,30000,2500,12,A
5861,37,9897,Brno,30000,1250,24,C
4200,63,9307,Kolin,30000,500,60,C
3566,38,8363,Usti nad Orlici,30000,2500,12,A
3147,52,8114,Pelhrimov,30000,500,60,C
3403,27,9045,Cesky Krumlov,30000,2500,12,A
5708,24,12541,Praha,30000,625,48,C
4756,59,8369,Nachod,30000,625,48,A
4435,32,12541,Praha,30000,1250,24,A
2719,53,12541,Praha,30000,2500,12,A
583,29,9897,Brno,30000,833,36,A
4767,27,9045,Cesky Krumlov,30000,2500,12,A
1846,20,8843,Rokycany,30000,500,60,C
4535,45,8187,Svitavy,30000,500,60,C
4896,58,8930,Tachov,30000,2500,12,A
5882,36,9920,Melnik,30000,2500,12,C
5487,29,8388,Havlickuv Brod,30000,833,36,D
3674,25,12541,Praha,30000,1250,24,C
5643,44,8594,Plzen - sever,30000,833,36,A
3963,26,10177,Karvina,30000,2500,12,A
3363,50,8369,Sumperk,30000,625,48,C
939,28,8991,Karlovy Vary,30000,1250,24,A
6179,55,12541,Praha,30000,500,60,C
4000,20,8507,Benesov,30000,500,60,C
1513,42,12541,Praha,30000,2500,12,A
4324,40,9897,Brno,30000,625,48,C
3502,53,9650,Sokolov,30000,2500,12,B
5950,55,8402,Prachatice,30000,1250,24,A
941,56,9893,Frydek - Mistek,30000,833,36,C
4303,32,12541,Praha,30000,500,60,D
6163,59,8369,Nachod,30000,625,48,A
2750,53,8369,Nachod,30000,500,60,C
1526,29,10787,Plzen,30000,1250,24,C
1392,43,8843,Rokycany,30000,625,48,C
3838,45,10446,Most,30000,1250,24,A
1679,44,9538,Pardubice,30000,625,48,C
5261,25,8444,Kromeriz,30000,1250,24,C
672,20,8754,Pribram,30000,500,60,C
2988,53,8772,Breclav,30000,500,60,C
5928,42,8288,Vyskov,30000,833,36,A
2733,60,8402,Prachatice,30000,625,48,C
2523,27,8444,Kromeriz,30000,500,60,C
1202,28,12541,Praha,30000,500,60,C
3381,49,8554,Klatovy,30000,500,60,C
4637,28,9622,Praha - zapad,30000,625,48,C
1982,60,9104,Tabor,30000,2500,12,A
4023,38,8173,Jesenik,30000,500,60,C
5907,55,8720,Hodonin,30000,625,48,C
3863,30,8441,Prostejov,30000,1250,24,B
6153,30,8598,Rakovnik,30000,833,36,A
5277,48,9538,Pardubice,30000,625,48,C
829,22,8363,Usti nad Orlici,30000,500,60,C
4938,33,9622,Praha - zapad,30000,1250,24,A
2700,30,8598,Rakovnik,30000,833,36,A
5927,45,10446,Most,30000,1250,24,A
5924,60,8402,Prachatice,30000,625,48,C
1442,49,8544,Uherske Hradiste,30000,500,60,C
3712,60,9307,Kolin,30000,833,36,C
579,59,8814,Trebic,30000,1250,24,A
3139,52,8743,Brno - venkov,30000,833,36,A
5213,57,9893,Frydek - Mistek,30000,625,48,C
1541,41,10124,Praha - vychod,30000,625,48,C
3293,52,9104,Tabor,30000,2500,12,A
2503,46,9675,Chomutov,30000,833,36,A
3428,27,10045,Ceske Budejovice,30000,625,48,C
4988,43,12541,Praha,30000,2500,12,A
3196,33,8561,Plzen - jih,30000,2500,12,A
4694,27,12541,Praha,30000,833,36,A
1324,41,12541,Praha,30000,833,36,C
5477,29,8388,Havlickuv Brod,30000,833,36,D
5834,52,8814,Trebic,30000,500,60,C
1644,48,8363,Usti nad Orlici,30000,1250,24,A
43,40,9307,Kolin,30000,500,60,C
100,21,12541,Praha,30000,1250,24,C
793,25,9624,Zlin,30000,500,60,D
3286,60,10177,Karvina,30000,2500,12,A
57,50,8363,Usti nad Orlici,30000,500,60,C
1408,52,8402,Prachatice,30000,2500,12,A
1859,35,8547,Strakonice,30000,500,60,C
2736,33,8254,Chrudim,30000,833,36,D
3021,42,12541,Praha,30000,833,36,C
1968,41,10446,Most,30000,833,36,B
734,34,8546,Kutna Hora,30000,500,60,C
1997,21,8427,Jindrichuv Hradec,30000,833,36,C
1961,57,8114,Pelhrimov,30000,2500,12,A
2603,56,12541,Praha,30000,833,36,A
1887,45,9624,Zlin,30000,833,36,A
3069,41,8363,Usti nad Orlici,30000,500,60,D
2684,38,12541,Praha,30000,1250,24,C
4455,42,10673,Ostrava - mesto,30000,1250,24,A
5636,21,8705,Decin,30000,1250,24,A
2435,34,9897,Brno,30000,625,48,C
5093,60,8369,Sumperk,30000,625,48,C
5926,44,8930,Tachov,30000,625,48,A
2983,32,8114,Pelhrimov,30000,833,36,C
5006,40,9897,Brno,30000,625,48,C
2921,36,12541,Praha,30000,833,36,C
787,45,10787,Plzen,30000,625,48,C
1580,24,9065,Litomerice,30000,1250,24,A
3460,42,9065,Litomerice,30000,500,60,C
533,43,10124,Praha - vychod,30000,625,48,A
3492,31,8173,Jesenik,30000,625,48,D
426,61,9624,Zlin,30000,1250,24,A
1475,25,9624,Zlin,30000,500,60,D
741,44,9897,Brno,30000,625,48,C
1361,48,9897,Brno,30000,500,60,C
321,47,9538,Pardubice,30000,833,36,C
5131,26,8991,Karlovy Vary,30000,500,60,C
4623,35,9425,Hradec Kralove,30000,1250,24,D
5512,33,8678,Novy Jicin,30000,2500,12,A
4346,65,8746,Opava,30000,1250,24,B
809,49,8402,Prachatice,30000,500,60,C
4759,45,8594,Plzen - sever,30000,500,60,C
5450,29,9307,Kolin,30000,833,36,C
6031,47,8757,Jihlava,30000,500,60,C
2556,51,8441,Prostejov,30000,500,60,C
3310,61,9897,Brno,30000,500,60,C
425,60,8402,Prachatice,30000,625,48,C
2905,41,10124,Praha - vychod,30000,625,48,C
558,60,10177,Karvina,30000,2500,12,A
2909,55,8444,Kromeriz,30000,833,36,D
4493,21,10673,Ostrava - mesto,30000,625,48,C
5104,57,8598,Rakovnik,30000,2500,12,A
4854,38,8187,Svitavy,30000,625,48,C
4708,32,9198,Liberec,30000,2500,12,C
368,38,8965,Louny,30000,1250,24,A
4065,45,8254,Chrudim,30000,500,60,C
5944,50,8402,Prachatice,30000,1250,24,C
253,31,10045,Ceske Budejovice,30000,500,60,C
3213,24,8930,Tachov,30000,833,36,A
3643,54,8546,Kutna Hora,30000,833,36,C
2385,29,8388,Havlickuv Brod,30000,500,60,D
4440,36,9045,Cesky Krumlov,30000,625,48,B
4259,47,9893,Frydek - Mistek,30000,500,60,C
1688,22,9307,Kolin,30000,1250,24,B
4976,59,8427,Jindrichuv Hradec,30000,625,48,C
4545,30,8441,Prostejov,30000,1250,24,B
6041,53,8994,Olomouc,30000,2500,12,B
5319,28,9622,Praha - zapad,30000,625,48,C
3250,43,10177,Karvina,30000,625,48,C
1180,52,8541,Trutnov,30000,833,36,A
844,29,10787,Plzen,30000,1250,24,C
4072,26,8994,Olomouc,30000,833,36,A
1409,23,8994,Olomouc,30000,1250,24,A
5380,35,9675,Chomutov,30000,2500,12,C
1264,61,9897,Brno,30000,500,60,C
4960,47,9060,Rychnov nad Kneznou,30000,2500,12,C
1614,39,12541,Praha,30000,2500,12,A
3702,61,8547,Strakonice,30000,833,36,D
6061,28,8369,Sumperk,30000,2500,12,A
2837,61,8388,Havlickuv Brod,30000,2500,12,A
6050,36,9893,Frydek - Mistek,30000,2500,12,A
1559,47,10673,Ostrava - mesto,30000,1250,24,C
5244,28,8899,Nymburk,30000,1250,24,A
1785,47,9622,Praha - zapad,30000,2500,12,C
148,45,8403,Znojmo,30000,625,48,C
6013,20,10177,Karvina,30000,2500,12,A
1684,37,8254,Chrudim,30000,500,60,C
5458,53,9650,Sokolov,30000,2308,13,B
1592,23,8720,Hodonin,30000,625,48,C
5638,54,10177,Karvina,30000,500,60,D
5700,65,9675,Chomutov,30000,2500,12,A
221,51,8254,Chrudim,30000,1250,24,C
5188,46,12541,Praha,30000,500,60,C
3134,21,8173,Jesenik,30000,500,60,C
803,20,12541,Praha,30000,833,36,C
5668,61,10124,Praha - vychod,30000,500,60,C
2773,23,8994,Olomouc,30000,1250,24,A
5432,31,8968,Pisek,30000,625,48,A
1423,44,9897,Brno,30000,625,48,C
1147,33,8899,Nymburk,30000,625,48,C
6148,44,8187,Svitavy,30000,500,60,D
3670,53,8772,Breclav,30000,500,60,C
3427,44,8678,Novy Jicin,30000,833,36,C
73,43,8402,Prachatice,30000,1250,24,A
4787,33,8678,Novy Jicin,30000,2500,12,A
4760,37,8444,Kromeriz,30000,833,36,A
1682,47,9753,Kladno,30000,500,60,C
5740,55,8814,Trebic,30000,2500,12,B
367,63,9307,Kolin,30000,1250,24,C
4296,49,8757,Jihlava,30000,500,60,C
1933,34,8544,Uherske Hradiste,30000,625,48,C
5440,30,8427,Jindrichuv Hradec,30000,2500,12,A
3313,57,8363,Usti nad Orlici,30000,625,48,C
448,51,8363,Usti nad Orlici,30000,2500,12,A
1953,36,8561,Plzen - jih,30000,500,60,C
4305,36,8980,Beroun,30000,500,60,D
3925,21,12541,Praha,30000,625,48,C
2142,48,8743,Brno - venkov,30000,833,36,C
5414,44,8678,Novy Jicin,30000,625,48,C
3882,32,8930,Tachov,30000,625,48,A
1495,36,8843,Rokycany,30000,625,48,C
1448,63,8546,Kutna Hora,30000,1250,24,C
3950,40,8594,Plzen - sever,30000,500,60,C
5774,52,8512,Zdar nad Sazavou,30000,625,48,C
934,29,8441,Prostejov,30000,833,36,A
3546,27,8507,Benesov,30000,625,48,C
6023,41,9317,Teplice,30000,625,48,C
118,26,10177,Karvina,30000,2500,12,A
1480,63,10673,Ostrava - mesto,30000,833,36,C
1110,45,10446,Most,30000,1250,24,A
1528,33,9622,Praha - zapad,30000,1250,24,A
3859,42,8624,Cheb,30000,625,48,A
4020,45,8254,Chrudim,30000,833,36,C
577,37,8965,Louny,30000,833,36,C
4179,57,8678,Novy Jicin,30000,1250,24,C
890,55,8240,Blansko,30000,2500,12,A
5782,21,9307,Kolin,30000,2500,12,A
4064,30,8598,Rakovnik,30000,833,36,A
666,30,8427,Jindrichuv Hradec,30000,2500,12,A
1897,43,10124,Praha - vychod,30000,625,48,A
2451,57,8541,Trutnov,30000,625,48,C
4635,39,8173,Jesenik,30000,1250,24,C
5451,25,8187,Svitavy,30000,500,60,C
4550,49,8624,Cheb,30000,625,48,C
5742,52,10673,Ostrava - mesto,30000,1250,24,C
2902,53,8512,Zdar nad Sazavou,30000,2500,12,C
1865,55,8624,Cheb,30000,2500,12,A
5207,25,8994,Olomouc,30000,625,48,C
5044,43,10177,Karvina,30000,625,48,C
4449,26,8991,Karlovy Vary,30000,500,60,C
1197,21,12541,Praha,30000,625,48,C
1955,39,12541,Praha,30000,2500,12,A
2132,50,9893,Frydek - Mistek,30000,833,36,C
3374,24,8369,Sumperk,30000,500,60,C
4542,56,9624,Zlin,30000,500,60,C
1039,26,8991,Karlovy Vary,30000,500,60,C
5345,30,8930,Tachov,30000,1250,24,A
5007,54,8546,Kutna Hora,30000,833,36,C
1320,38,12541,Praha,30000,1250,24,C
4029,40,8743,Brno - venkov,30000,833,36,A
6083,24,10673,Ostrava - mesto,30000,625,48,D
5227,30,8441,Prostejov,30000,1250,24,B
1711,37,8390,Jicin,30000,500,60,C
2885,22,8746,Opava,30000,625,48,C
3836,61,9624,Zlin,30000,1250,24,A
537,63,8968,Pisek,30000,833,36,C
1364,38,8110,Bruntal,30000,1250,24,A
3498,60,8594,Plzen - sever,30000,833,36,A
4421,43,9045,Cesky Krumlov,30000,500,60,C
2602,34,12541,Praha,30000,1250,24,C
3597,28,8444,Kromeriz,30000,625,48,D
3383,45,8254,Chrudim,30000,500,60,C
6058,23,9897,Brno,30000,833,36,C
4432,61,10045,Ceske Budejovice,30000,625,48,C
4279,28,8444,Kromeriz,30000,625,48,D
3549,54,10177,Karvina,30000,500,60,D
5189,29,9920,Melnik,30000,1250,24,C
2565,39,8544,Uherske Hradiste,30000,1250,24,C
2097,42,9753,Kladno,30000,500,60,C
5137,42,10673,Ostrava - mesto,30000,1250,24,A
2017,49,8554,Klatovy,30000,500,60,C
6063,35,9624,Zlin,30000,625,48,C
3699,63,8441,Prostejov,30000,500,60,C
921,27,8909,Vsetin,30000,2500,12,C
3738,58,9425,Hradec Kralove,30000,625,48,C
182,23,8965,Louny,30000,625,48,C
6154,45,8254,Chrudim,30000,500,60,C
3561,54,8546,Kutna Hora,30000,625,48,C
2436,42,8814,Trebic,30000,1250,24,C
1083,21,10673,Ostrava - mesto,30000,625,48,C
1796,27,8772,Breclav,30000,2500,12,C
4574,20,8843,Rokycany,30000,500,60,C
909,62,9897,Brno,30000,833,36,D
5021,49,8114,Pelhrimov,30000,1250,24,A
3013,30,8388,Havlickuv Brod,30000,625,48,C
2845,24,12541,Praha,30000,2500,12,A
3050,26,8512,Zdar nad Sazavou,30000,500,60,C
1743,25,8187,Svitavy,30000,833,36,C
5350,63,12541,Praha,30000,1250,24,A
4629,63,8968,Pisek,30000,833,36,C
2474,45,10446,Most,30000,1250,24,A
3054,46,8720,Hodonin,30000,625,48,C
4261,61,10124,Praha - vychod,30000,500,60,C
2766,30,10446,Most,30000,625,48,C
6075,63,12541,Praha,30000,1250,24,A
6000,55,8624,Cheb,30000,2500,12,A
3923,29,8240,Blansko,30000,500,60,C
3808,21,9425,Hradec Kralove,30000,833,36,C
5114,61,10045,Ceske Budejovice,30000,625,48,C
2797,56,8743,Brno - venkov,30000,2500,12,C
4572,36,9060,Rychnov nad Kneznou,30000,833,36,C
3140,61,8754,Pribram,30000,833,36,C
4,48,8547,Strakonice,30000,500,60,D
2658,42,9897,Brno,30000,1250,24,B
1537,42,8288,Vyskov,30000,1250,24,C
3426,60,8772,Breclav,30000,625,48,A
542,53,8994,Olomouc,30000,2500,12,B
5375,30,8544,Uherske Hradiste,30000,500,60,C
4330,33,8757,Jihlava,30000,500,60,C
1799,26,8427,Jindrichuv Hradec,30000,625,48,C
5771,50,8746,Opava,30000,833,36,C
4612,28,12541,Praha,30000,500,60,C
5253,35,8390,Jicin,30000,833,36,A
4890,63,10673,Ostrava - mesto,30000,833,36,C
3853,45,8187,Svitavy,30000,500,60,C
4651,23,9897,Brno,30000,833,36,C
2152,37,12541,Praha,30000,833,36,A
3445,55,8757,Jihlava,30000,500,60,C
4559,58,9198,Liberec,30000,833,36,C
6026,29,8994,Olomouc,30000,625,48,C
1064,34,8546,Kutna Hora,30000,2500,12,C
831,42,12541,Praha,30000,2500,12,A
5275,55,8624,Cheb,30000,2500,12,A
2787,44,9897,Brno,30000,625,48,C
2726,55,12541,Praha,30000,500,60,C
1451,57,8678,Novy Jicin,30000,1250,24,C
709,35,8441,Prostejov,30000,500,60,D
63,55,9893,Frydek - Mistek,30000,625,48,C
2272,40,12541,Praha,30000,2500,12,C
2164,26,10177,Karvina,30000,2500,12,A
5236,36,8541,Trutnov,30000,2500,12,A
1864,63,10177,Karvina,30000,2500,12,A
4998,29,11277,Mlada Boleslav,30000,833,36,C
5204,33,9897,Brno,30000,500,60,C
6047,39,9622,Praha - zapad,30000,2500,12,A
519,39,8544,Uherske Hradiste,30000,1250,24,C
510,51,8441,Prostejov,30000,500,60,C
2607,49,8746,Opava,30000,500,60,C
3635,61,8561,Plzen - jih,30000,833,36,C
5061,21,9425,Hradec Kralove,30000,500,60,C
5864,43,8110,Bruntal,30000,625,48,D
5878,25,8187,Svitavy,30000,833,36,C
4216,35,8427,Jindrichuv Hradec,30000,1250,24,A
2333,21,9425,Hradec Kralove,30000,500,60,C
4087,25,8187,Svitavy,30000,500,60,C
3372,23,8994,Olomouc,30000,2500,12,A
3602,48,10673,Ostrava - mesto,30000,2500,12,B
4742,58,8403,Znojmo,30000,833,36,C
2010,24,8369,Sumperk,30000,500,60,C
4093,55,12541,Praha,30000,1250,24,A
2713,45,8594,Plzen - sever,30000,500,60,C
3109,54,9753,Kladno,30000,2500,12,B
1007,29,8994,Olomouc,30000,833,36,C
399,34,8441,Prostejov,30000,833,36,C
1677,30,8254,Chrudim,30000,1250,24,A
5798,60,12541,Praha,30000,625,48,A
4294,59,8427,Jindrichuv Hradec,30000,625,48,C
517,43,12541,Praha,30000,1250,24,C
5437,23,8444,Kromeriz,30000,500,60,C
1737,34,9060,Rychnov nad Kneznou,30000,500,60,C
3568,50,8288,Vyskov,30000,833,36,A
2877,42,12541,Praha,30000,2500,12,A
5549,42,9065,Litomerice,30000,500,60,C
4840,38,8598,Rakovnik,30000,833,36,C
5336,28,8369,Sumperk,30000,2500,12,A
1553,64,9624,Zlin,30000,2500,12,A
5525,39,9893,Frydek - Mistek,30000,500,60,C
5428,30,8598,Rakovnik,30000,833,36,A
1145,55,8743,Brno - venkov,30000,2500,12,A
3713,54,9897,Brno,30000,2500,12,C
5855,37,12541,Praha,30000,2500,12,C
4241,42,12541,Praha,30000,2500,12,A
15,29,8965,Louny,30000,833,36,C
5686,28,8444,Kromeriz,30000,625,48,D
2279,54,8546,Kutna Hora,30000,833,36,C
4379,21,9425,Hradec Kralove,30000,500,60,C
4210,26,10177,Karvina,30000,2500,12,A
1105,61,9104,Tabor,30000,2500,12,B
2122,35,8403,Znojmo,30000,625,48,C
2262,24,9065,Litomerice,30000,1250,24,A
220,58,12541,Praha,30000,833,36,C
5734,27,12541,Praha,30000,833,36,C
2499,30,8441,Prostejov,30000,1250,24,B
1285,35,8743,Brno - venkov,30000,1250,24,A
4585,39,8843,Rokycany,30000,500,60,C
5764,34,8980,Beroun,30000,1250,24,D
5815,51,9317,Teplice,30000,500,60,C
3680,43,10177,Karvina,30000,625,48,C
786,52,10177,Karvina,30000,1250,24,C
14,56,10177,Karvina,30000,2500,12,C
5083,28,8994,Olomouc,30000,833,36,A
3415,60,8402,Prachatice,30000,625,48,C
5379,31,8620,Domazlice,30000,1250,24,C
5229,23,8867,Jablonec n. Nisou,30000,2500,12,A
1186,55,10045,Ceske Budejovice,30000,833,36,C
374,42,8930,Tachov,30000,1250,24,B
146,60,9425,Hradec Kralove,30000,2500,12,A
2668,36,10446,Most,30000,1250,24,A
2081,55,8757,Jihlava,30000,500,60,C
5031,28,8991,Karlovy Vary,30000,1250,24,A
1279,57,8114,Pelhrimov,30000,2500,12,A
1792,45,10446,Most,30000,1250,24,A
188,61,8843,Rokycany,30000,500,60,D
3930,28,12541,Praha,30000,500,60,C
2379,56,8402,Prachatice,30000,625,48,C
4084,52,8705,Decin,30000,1250,24,C
2232,47,9060,Rychnov nad Kneznou,30000,2500,12,C
3316,32,9104,Tabor,30000,2500,12,A
1888,41,9317,Teplice,30000,625,48,C
5781,22,8110,Bruntal,30000,625,48,D
250,39,12541,Praha,30000,2500,12,A
4825,42,9753,Kladno,30000,500,60,C
55,55,8403,Znojmo,30000,1250,24,A
4865,51,9198,Liberec,30000,1250,24,C
2369,52,8991,Karlovy Vary,30000,1250,24,B
3402,52,8705,Decin,30000,1250,24,C
4673,61,11277,Mlada Boleslav,30000,500,60,C
748,38,8598,Rakovnik,30000,833,36,C
826,44,8594,Plzen - sever,30000,833,36,A
1663,60,12541,Praha,30000,625,48,A
1841,27,8444,Kromeriz,30000,500,60,C
5794,20,9897,Brno,30000,2500,12,A
5763,25,12541,Praha,30000,1250,24,C
2420,42,8930,Tachov,30000,1250,24,B
212,36,9624,Zlin,30000,625,48,C
1282,45,12541,Praha,30000,2500,12,A
3338,45,8254,Chrudim,30000,833,36,C
5875,42,12541,Praha,30000,1250,24,A
2648,27,12541,Praha,30000,833,36,A
2449,34,9198,Liberec,30000,625,48,C
5558,44,9897,Brno,30000,625,48,C
1221,60,8772,Breclav,30000,500,60,C
4875,43,9272,Ceska Lipa,30000,833,36,C
5378,41,10446,Most,30000,833,36,B
4434,30,10673,Ostrava - mesto,30000,625,48,C
2513,58,9198,Liberec,30000,833,36,C
700,27,10045,Ceske Budejovice,30000,625,48,C
2461,29,9920,Melnik,30000,1250,24,C
5439,37,9065,Litomerice,30000,625,48,C
47,29,8746,Opava,30000,500,60,C
4549,46,9675,Chomutov,30000,833,36,A
2937,24,12541,Praha,30000,625,48,C
985,54,9897,Brno,30000,2500,12,C
5142,38,8965,Louny,30000,1250,24,A
2846,26,10177,Karvina,30000,2500,12,A
5551,34,8546,Kutna Hora,30000,500,60,C
5858,23,8546,Kutna Hora,30000,625,48,D
2510,33,9897,Brno,30000,500,60,D
4823,60,10177,Karvina,30000,500,60,C
1970,35,9675,Chomutov,30000,2500,12,C
3627,51,9920,Melnik,30000,2500,12,A
3181,30,8441,Prostejov,30000,1250,24,B
964,22,8110,Bruntal,30000,625,48,D
5032,25,8187,Svitavy,30000,625,48,C
3471,32,9622,Praha - zapad,30000,625,48,A
811,55,9675,Chomutov,30000,625,48,C
2190,44,8594,Plzen - sever,30000,833,36,A
3828,45,8208,Semily,30000,500,60,C
716,60,8561,Plzen - jih,30000,2500,12,A
5728,22,9198,Liberec,30000,833,36,C
4069,22,8288,Vyskov,30000,500,60,A
5906,53,8743,Brno - venkov,30000,833,36,D
2923,47,10673,Ostrava - mesto,30000,1250,24,C
1506,27,8968,Pisek,30000,625,48,C
3771,63,12541,Praha,30000,833,36,B
5323,48,10673,Ostrava - mesto,30000,500,60,C
5772,41,8507,Benesov,30000,1250,24,A
3965,62,8444,Kromeriz,30000,1250,24,C
3211,24,12541,Praha,30000,2500,12,A
71,59,8240,Blansko,30000,2500,12,A
1479,43,8444,Kromeriz,30000,1250,24,C
1337,45,8254,Chrudim,30000,500,60,C
3373,56,8819,Prerov,30000,2500,12,A
3516,37,12541,Praha,30000,833,36,A
3501,51,9198,Liberec,30000,1250,24,C
1330,59,8427,Jindrichuv Hradec,30000,625,48,C
4630,31,9624,Zlin,30000,625,48,C
4202,57,8240,Blansko,30000,833,36,C
905,40,9065,Litomerice,30000,1250,24,C
1693,43,9045,Cesky Krumlov,30000,500,60,C
4070,24,12541,Praha,30000,1250,24,B
482,20,8843,Rokycany,30000,500,60,C
3194,30,10124,Praha - vychod,30000,1250,24,C
3726,51,9317,Teplice,30000,500,60,C
520,28,12541,Praha,30000,500,60,C
4844,61,8772,Breclav,30000,833,36,C
5494,43,8110,Bruntal,30000,625,48,D
2903,36,8909,Vsetin,30000,833,36,C
4984,46,8965,Louny,30000,2500,12,A
2642,56,12541,Praha,30000,625,48,C
3788,49,9675,Chomutov,30000,833,36,C
986,58,8819,Prerov,30000,500,60,C
4626,54,10787,Plzen,30000,500,60,D
943,36,8720,Hodonin,30000,833,36,A
1309,24,12541,Praha,30000,500,60,D
27,35,8441,Prostejov,30000,500,60,D
356,37,12541,Praha,30000,2500,12,C
395,37,8994,Olomouc,30000,500,60,D
2275,22,9198,Liberec,30000,833,36,C
3051,52,8991,Karlovy Vary,30000,1250,24,B
5367,26,8991,Karlovy Vary,30000,833,36,C
5385,35,8561,Plzen - jih,30000,2500,12,C
2763,55,8757,Jihlava,30000,500,60,C
3958,39,9622,Praha - zapad,30000,2500,12,A
1425,32,9622,Praha - zapad,30000,625,48,A
1377,33,8678,Novy Jicin,30000,2500,12,A
351,43,8720,Hodonin,30000,625,48,A
3263,35,9272,Ceska Lipa,30000,625,48,C
4990,24,9065,Litomerice,30000,1250,24,A
6080,61,11277,Mlada Boleslav,30000,500,60,C
1207,43,10177,Karvina,30000,625,48,D
4329,41,8512,Zdar nad Sazavou,30000,1250,24,A
5100,46,8720,Hodonin,30000,625,48,C
4269,41,10124,Praha - vychod,30000,625,48,C
5543,52,8402,Prachatice,30000,2500,12,A
3077,56,8561,Plzen - jih,30000,625,48,C
1153,59,10673,Ostrava - mesto,30000,833,36,A
769,57,8678,Novy Jicin,30000,1250,24,C
2404,26,8402,Prachatice,30000,625,48,D
3956,34,8541,Trutnov,30000,500,60,C
1913,48,10673,Ostrava - mesto,30000,500,60,C
2319,41,8507,Benesov,30000,1250,24,A
4266,53,8512,Zdar nad Sazavou,30000,2500,12,C
2233,28,8444,Kromeriz,30000,625,48,D
2650,41,10446,Most,30000,833,36,B
4458,40,10673,Ostrava - mesto,30000,500,60,C
420,60,10177,Karvina,30000,500,60,C
1351,41,8819,Prerov,30000,833,36,A
1915,36,9893,Frydek - Mistek,30000,2500,12,A
893,32,12541,Praha,30000,500,60,D
2480,25,8444,Kromeriz,30000,625,48,C
2533,25,8444,Kromeriz,30000,1250,24,C
806,35,8427,Jindrichuv Hradec,30000,1250,24,A
2056,48,9198,Liberec,30000,833,36,C
1156,50,8746,Opava,30000,500,60,D
1281,54,8369,Sumperk,30000,625,48,C
1630,30,8899,Nymburk,30000,2500,12,A
4810,44,12541,Praha,30000,2500,12,A
2023,22,8288,Vyskov,30000,500,60,A
5694,47,10673,Ostrava - mesto,30000,1250,24,C
5393,40,8743,Brno - venkov,30000,833,36,A
1996,44,9832,Usti nad Labem,30000,1250,24,A
3969,23,9897,Brno,30000,833,36,C
1548,49,10446,Most,30000,500,60,C
5045,45,11277,Mlada Boleslav,30000,1250,24,C
1449,60,9538,Pardubice,30000,625,48,C
5091,40,8594,Plzen - sever,30000,833,36,C
5419,56,8819,Prerov,30000,2500,12,A
6053,41,9622,Praha - zapad,30000,1250,24,A
3214,20,8598,Rakovnik,30000,1250,24,A
2299,31,10045,Ceske Budejovice,30000,500,60,C
6103,41,10446,Most,30000,833,36,B
2739,55,9317,Teplice,30000,2500,12,A
397,56,12541,Praha,30000,2500,12,A
5035,36,8720,Hodonin,30000,833,36,A
552,20,9272,Ceska Lipa,30000,2500,12,A
3408,55,12541,Praha,30000,500,60,C
4610,56,12541,Praha,30000,500,60,C
5673,53,8512,Zdar nad Sazavou,30000,2500,12,C
3697,21,9425,Hradec Kralove,30000,500,60,C
2309,53,8561,Plzen - jih,30000,625,48,C
5152,49,9675,Chomutov,30000,833,36,C
5139,43,8110,Bruntal,30000,625,48,D
5993,24,10045,Ceske Budejovice,30000,625,48,D
2716,37,10177,Karvina,30000,1250,24,A
5042,20,9753,Kladno,30000,500,60,C
2882,29,8441,Prostejov,30000,500,60,C
3977,39,12541,Praha,30000,833,36,C
779,60,10045,Ceske Budejovice,30000,833,36,A
4315,40,9065,Litomerice,30000,1250,24,C
5905,21,8173,Jesenik,30000,500,60,C
3707,32,8546,Kutna Hora,30000,500,60,C
4739,65,9675,Chomutov,30000,2500,12,A
4010,45,12541,Praha,30000,2500,12,A
6145,24,8369,Sumperk,30000,500,60,C
5854,51,8772,Breclav,30000,833,36,B
2966,33,8757,Jihlava,30000,500,60,C
699,44,8678,Novy Jicin,30000,833,36,C
5604,45,10787,Plzen,30000,625,48,C
5727,23,8720,Hodonin,30000,625,48,C
278,21,10787,Plzen,30000,625,48,C
382,34,8546,Kutna Hora,30000,2500,12,C
987,44,8598,Rakovnik,30000,2500,12,A
2225,28,8208,Semily,30000,2500,12,A
652,46,12541,Praha,30000,833,36,A
193,36,12541,Praha,30000,833,36,C
335,52,8814,Trebic,30000,500,60,C
5583,63,8546,Kutna Hora,30000,1250,24,C
2305,56,9893,Frydek - Mistek,30000,833,36,C
1232,21,8720,Hodonin,30000,2500,12,A
5975,38,8110,Bruntal,30000,833,36,C
4672,56,8369,Sumperk,30000,833,36,C
5514,29,8965,Louny,30000,833,36,C
3437,35,8441,Prostejov,30000,500,60,D
1491,49,8402,Prachatice,30000,500,60,C
1243,49,8746,Opava,30000,500,60,C
1659,20,9897,Brno,30000,2500,12,A
2790,49,10673,Ostrava - mesto,30000,1250,24,C
2541,35,8547,Strakonice,30000,500,60,C
2692,24,8369,Sumperk,30000,500,60,C
2669,61,8441,Prostejov,30000,833,36,C
801,47,8363,Usti nad Orlici,30000,833,36,C
2167,20,12541,Praha,30000,833,36,C
